Temps,Altitude_m,Position_X,Position_Y,Masse_kg,Etat_Mission
15.0,14.1,-6.53,-4.51,14.8,ROW1_FORWARD
15.0,14.1,-6.51,-4.51,14.8,ROW1_FORWARD
15.01,14.1,-6.49,-4.51,14.8,ROW1_FORWARD
15.02,14.1,-6.47,-4.51,14.8,ROW1_FORWARD
15.02,14.1,-6.46,-4.51,14.8,ROW1_FORWARD
15.03,14.1,-6.44,-4.51,14.8,ROW1_FORWARD
15.03,14.1,-6.42,-4.51,14.8,ROW1_FORWARD
15.04,14.1,-6.4,-4.51,14.8,ROW1_FORWARD
15.05,14.1,-6.38,-4.51,14.8,ROW1_FORWARD
15.05,14.1,-6.37,-4.51,14.8,ROW1_FORWARD
15.06,14.1,-6.35,-4.51,14.8,ROW1_FORWARD
15.06,14.1,-6.33,-4.51,14.8,ROW1_FORWARD
15.07,14.1,-6.31,-4.51,14.8,ROW1_FORWARD
15.08,14.1,-6.3,-4.51,14.8,ROW1_FORWARD
15.08,14.1,-6.28,-4.51,14.8,ROW1_FORWARD
15.09,14.1,-6.26,-4.51,14.8,ROW1_FORWARD
15.09,14.1,-6.24,-4.51,14.8,ROW1_FORWARD
15.1,14.1,-6.22,-4.51,14.8,ROW1_FORWARD
15.1,14.1,-6.21,-4.51,14.8,ROW1_FORWARD
15.11,14.1,-6.19,-4.51,14.8,ROW1_FORWARD
15.12,14.1,-6.17,-4.51,14.8,ROW1_FORWARD
15.12,14.1,-6.15,-4.51,14.8,ROW1_FORWARD
15.13,14.1,-6.13,-4.51,14.8,ROW1_FORWARD
15.13,14.1,-6.12,-4.51,14.8,ROW1_FORWARD
15.14,14.1,-6.1,-4.51,14.8,ROW1_FORWARD
15.14,14.1,-6.08,-4.51,14.8,ROW1_FORWARD
15.15,14.1,-6.06,-4.51,14.8,ROW1_FORWARD
15.16,14.1,-6.04,-4.51,14.8,ROW1_FORWARD
15.16,14.1,-6.03,-4.51,14.8,ROW1_FORWARD
15.17,14.1,-6.01,-4.51,14.8,ROW1_FORWARD
15.17,14.1,-5.99,-4.51,14.8,ROW1_FORWARD
15.18,14.1,-5.97,-4.51,14.8,ROW1_FORWARD
15.18,14.1,-5.95,-4.51,14.8,ROW1_FORWARD
15.19,14.1,-5.94,-4.51,14.8,ROW1_FORWARD
15.19,14.1,-5.92,-4.51,14.8,ROW1_FORWARD
15.2,14.1,-5.9,-4.51,14.8,ROW1_FORWARD
15.2,14.1,-5.88,-4.51,14.8,ROW1_FORWARD
15.21,14.1,-5.86,-4.51,14.8,ROW1_FORWARD
15.22,14.1,-5.85,-4.51,14.8,ROW1_FORWARD
15.22,14.1,-5.83,-4.51,14.8,ROW1_FORWARD
15.23,14.1,-5.81,-4.51,14.8,ROW1_FORWARD
15.23,14.1,-5.79,-4.51,14.8,ROW1_FORWARD
15.24,14.1,-5.77,-4.51,14.8,ROW1_FORWARD
15.25,14.1,-5.76,-4.51,14.8,ROW1_FORWARD
15.25,14.1,-5.74,-4.51,14.8,ROW1_FORWARD
15.26,14.1,-5.72,-4.51,14.8,ROW1_FORWARD
15.26,14.1,-5.7,-4.51,14.8,ROW1_FORWARD
15.27,14.1,-5.68,-4.51,14.8,ROW1_FORWARD
15.28,14.1,-5.67,-4.51,14.8,ROW1_FORWARD
15.28,14.1,-5.65,-4.51,14.8,ROW1_FORWARD
15.29,14.1,-5.63,-4.51,14.8,ROW1_FORWARD
15.29,14.1,-5.61,-4.51,14.8,ROW1_FORWARD
15.3,14.1,-5.59,-4.51,14.8,ROW1_FORWARD
15.3,14.1,-5.58,-4.51,14.8,ROW1_FORWARD
15.31,14.1,-5.56,-4.51,14.8,ROW1_FORWARD
15.32,14.1,-5.54,-4.51,14.79,ROW1_FORWARD
15.32,14.1,-5.52,-4.51,14.79,ROW1_FORWARD
15.33,14.1,-5.5,-4.51,14.79,ROW1_FORWARD
15.33,14.1,-5.48,-4.51,14.79,ROW1_FORWARD
15.34,14.1,-5.47,-4.51,14.79,ROW1_FORWARD
15.34,14.1,-5.45,-4.51,14.79,ROW1_FORWARD
15.35,14.1,-5.43,-4.51,14.79,ROW1_FORWARD
15.35,14.1,-5.41,-4.51,14.79,ROW1_FORWARD
15.36,14.1,-5.39,-4.51,14.79,ROW1_FORWARD
15.37,14.1,-5.38,-4.51,14.79,ROW1_FORWARD
15.37,14.1,-5.36,-4.51,14.79,ROW1_FORWARD
15.38,14.1,-5.34,-4.51,14.79,ROW1_FORWARD
15.38,14.1,-5.32,-4.51,14.79,ROW1_FORWARD
15.39,14.1,-5.3,-4.51,14.79,ROW1_FORWARD
15.39,14.1,-5.29,-4.51,14.79,ROW1_FORWARD
15.4,14.1,-5.27,-4.51,14.79,ROW1_FORWARD
15.4,14.1,-5.25,-4.51,14.79,ROW1_FORWARD
15.41,14.1,-5.23,-4.51,14.79,ROW1_FORWARD
15.42,14.1,-5.21,-4.51,14.79,ROW1_FORWARD
15.42,14.1,-5.19,-4.51,14.79,ROW1_FORWARD
15.43,14.1,-5.18,-4.51,14.79,ROW1_FORWARD
15.43,14.1,-5.16,-4.51,14.79,ROW1_FORWARD
15.44,14.1,-5.14,-4.51,14.79,ROW1_FORWARD
15.44,14.1,-5.12,-4.51,14.79,ROW1_FORWARD
15.45,14.1,-5.1,-4.51,14.79,ROW1_FORWARD
15.45,14.1,-5.09,-4.51,14.79,ROW1_FORWARD
15.46,14.1,-5.07,-4.51,14.79,ROW1_FORWARD
15.47,14.1,-5.05,-4.51,14.79,ROW1_FORWARD
15.47,14.1,-5.03,-4.51,14.79,ROW1_FORWARD
15.48,14.1,-5.01,-4.51,14.79,ROW1_FORWARD
15.48,14.1,-4.99,-4.51,14.79,ROW1_FORWARD
15.49,14.1,-4.98,-4.51,14.79,ROW1_FORWARD
15.49,14.1,-4.96,-4.51,14.79,ROW1_FORWARD
15.5,14.1,-4.94,-4.51,14.79,ROW1_FORWARD
15.51,14.1,-4.92,-4.51,14.79,ROW1_FORWARD
15.51,14.1,-4.9,-4.51,14.79,ROW1_FORWARD
15.52,14.1,-4.88,-4.51,14.79,ROW1_FORWARD
15.52,14.1,-4.87,-4.51,14.79,ROW1_FORWARD
15.53,14.1,-4.85,-4.51,14.79,ROW1_FORWARD
15.54,14.1,-4.83,-4.51,14.79,ROW1_FORWARD
15.55,14.1,-4.81,-4.51,14.79,ROW1_FORWARD
15.56,14.1,-4.79,-4.51,14.79,ROW1_FORWARD
15.56,14.1,-4.78,-4.51,14.79,ROW1_FORWARD
15.57,14.1,-4.76,-4.51,14.79,ROW1_FORWARD
15.57,14.1,-4.74,-4.51,14.79,ROW1_FORWARD
15.58,14.1,-4.72,-4.51,14.79,ROW1_FORWARD
15.59,14.1,-4.7,-4.51,14.79,ROW1_FORWARD
15.59,14.1,-4.68,-4.51,14.79,ROW1_FORWARD
15.6,14.1,-4.67,-4.51,14.79,ROW1_FORWARD
15.6,14.1,-4.65,-4.51,14.79,ROW1_FORWARD
15.61,14.1,-4.63,-4.51,14.79,ROW1_FORWARD
15.62,14.1,-4.61,-4.51,14.79,ROW1_FORWARD
15.62,14.1,-4.59,-4.51,14.79,ROW1_FORWARD
15.63,14.1,-4.57,-4.51,14.79,ROW1_FORWARD
15.63,14.1,-4.56,-4.51,14.79,ROW1_FORWARD
15.64,14.1,-4.54,-4.51,14.79,ROW1_FORWARD
15.65,14.1,-4.52,-4.51,14.79,ROW1_FORWARD
15.65,14.1,-4.5,-4.51,14.79,ROW1_FORWARD
15.66,14.1,-4.48,-4.51,14.79,ROW1_FORWARD
15.66,14.1,-4.46,-4.51,14.79,ROW1_FORWARD
15.67,14.1,-4.45,-4.51,14.79,ROW1_FORWARD
15.67,14.1,-4.43,-4.51,14.79,ROW1_FORWARD
15.68,14.1,-4.41,-4.51,14.79,ROW1_FORWARD
15.69,14.1,-4.39,-4.51,14.79,ROW1_FORWARD
15.69,14.1,-4.37,-4.51,14.79,ROW1_FORWARD
15.7,14.1,-4.35,-4.51,14.79,ROW1_FORWARD
15.7,14.1,-4.34,-4.51,14.79,ROW1_FORWARD
15.71,14.1,-4.32,-4.51,14.79,ROW1_FORWARD
15.72,14.1,-4.3,-4.51,14.79,ROW1_FORWARD
15.72,14.1,-4.28,-4.51,14.79,ROW1_FORWARD
15.73,14.1,-4.26,-4.51,14.79,ROW1_FORWARD
15.74,14.1,-4.24,-4.51,14.79,ROW1_FORWARD
15.74,14.1,-4.23,-4.51,14.79,ROW1_FORWARD
15.75,14.1,-4.21,-4.51,14.79,ROW1_FORWARD
15.76,14.1,-4.19,-4.51,14.79,ROW1_FORWARD
15.76,14.1,-4.17,-4.51,14.79,ROW1_FORWARD
15.77,14.1,-4.15,-4.51,14.79,ROW1_FORWARD
15.78,14.1,-4.13,-4.51,14.79,ROW1_FORWARD
15.78,14.1,-4.11,-4.51,14.79,ROW1_FORWARD
15.79,14.1,-4.1,-4.51,14.79,ROW1_FORWARD
15.8,14.1,-4.08,-4.51,14.78,ROW1_FORWARD
15.8,14.1,-4.06,-4.51,14.78,ROW1_FORWARD
15.81,14.1,-4.04,-4.51,14.78,ROW1_FORWARD
15.82,14.1,-4.02,-4.51,14.78,ROW1_FORWARD
15.83,14.1,-4.0,-4.51,14.78,ROW1_FORWARD
15.84,14.1,-3.99,-4.51,14.78,ROW1_FORWARD
15.85,14.1,-3.97,-4.51,14.78,ROW1_FORWARD
15.86,14.1,-3.95,-4.51,14.78,ROW1_FORWARD
15.87,14.1,-3.93,-4.51,14.78,ROW1_FORWARD
15.88,14.1,-3.91,-4.51,14.78,ROW1_FORWARD
