Temps,Altitude_m,Masse_kg,NDVI
34.68,14.11,14.19,0.35
34.68,14.11,14.19,0.35
34.69,14.11,14.19,0.35
34.69,14.11,14.19,0.35
34.7,14.11,14.19,0.35
34.7,14.11,14.19,0.35
34.71,14.11,14.19,0.35
34.71,14.11,14.19,0.35
34.71,14.11,14.19,0.35
34.72,14.11,14.19,0.35
34.72,14.11,14.19,0.35
34.73,14.11,14.19,0.35
34.73,14.11,14.19,0.35
34.74,14.11,14.19,0.35
34.74,14.11,14.19,0.35
34.75,14.11,14.19,0.35
34.75,14.11,14.19,0.35
34.76,14.11,14.19,0.35
34.76,14.11,14.19,0.35
34.76,14.11,14.19,0.35
34.77,14.11,14.19,0.35
34.77,14.11,14.19,0.35
34.78,14.11,14.19,0.35
34.78,14.11,14.19,0.35
34.79,14.11,14.19,0.35
34.79,14.11,14.19,0.35
34.8,14.11,14.19,0.35
34.8,14.11,14.19,0.35
34.81,14.11,14.19,0.35
34.81,14.11,14.19,0.35
34.81,14.11,14.19,0.35
34.82,14.11,14.19,0.35
34.82,14.11,14.19,0.35
34.83,14.11,14.19,0.35
34.83,14.11,14.19,0.35
34.84,14.11,14.19,0.35
34.84,14.11,14.19,0.35
34.85,14.11,14.19,0.35
34.85,14.11,14.19,0.35
34.85,14.11,14.19,0.35
34.86,14.11,14.19,0.35
34.86,14.11,14.19,0.35
34.87,14.11,14.19,0.35
34.87,14.11,14.19,0.35
34.88,14.11,14.19,0.35
34.88,14.11,14.19,0.35
34.89,14.11,14.19,0.35
34.89,14.11,14.19,0.35
34.9,14.11,14.18,0.35
34.9,14.11,14.18,0.35
34.9,14.11,14.18,0.35
34.91,14.11,14.18,0.35
34.91,14.11,14.18,0.35
34.92,14.11,14.18,0.35
34.92,14.11,14.18,0.35
34.93,14.11,14.18,0.35
34.93,14.11,14.18,0.35
34.94,14.11,14.18,0.35
34.94,14.11,14.18,0.35
34.95,14.11,14.18,0.35
34.95,14.11,14.18,0.35
34.95,14.11,14.18,0.35
34.96,14.11,14.18,0.35
34.96,14.11,14.18,0.35
34.97,14.11,14.18,0.35
34.97,14.11,14.18,0.35
34.98,14.11,14.18,0.35
34.98,14.11,14.18,0.35
34.99,14.11,14.18,0.35
34.99,14.11,14.18,0.35
34.99,14.11,14.18,0.35
35.0,14.11,14.18,0.35
35.0,14.11,14.18,0.35
35.01,14.11,14.18,0.35
35.01,14.11,14.18,0.35
35.02,14.11,14.18,0.35
35.02,14.11,14.18,0.35
35.03,14.11,14.18,0.35
35.03,14.11,14.18,0.35
35.04,14.11,14.18,0.35
35.04,14.11,14.18,0.35
35.04,14.11,14.18,0.35
35.05,14.11,14.18,0.35
35.05,14.11,14.18,0.35
35.06,14.11,14.18,0.35
35.06,14.11,14.18,0.35
35.07,14.11,14.18,0.35
35.07,14.11,14.18,0.35
35.08,14.11,14.18,0.35
35.08,14.11,14.18,0.35
35.08,14.11,14.18,0.35
35.09,14.11,14.18,0.35
35.09,14.11,14.18,0.35
35.1,14.11,14.18,0.35
35.1,14.11,14.18,0.35
35.11,14.11,14.18,0.35
35.11,14.11,14.18,0.35
35.12,14.11,14.18,0.35
35.12,14.11,14.18,0.35
35.12,14.11,14.18,0.35
35.13,14.11,14.18,0.35
35.13,14.11,14.18,0.35
35.14,14.11,14.18,0.35
35.14,14.11,14.18,0.35
35.15,14.11,14.18,0.35
35.15,14.11,14.18,0.35
35.16,14.11,14.18,0.35
35.16,14.11,14.18,0.35
35.17,14.11,14.18,0.35
35.17,14.11,14.18,0.35
35.17,14.11,14.18,0.35
35.18,14.11,14.18,0.35
35.18,14.11,14.18,0.35
35.19,14.11,14.18,0.35
35.19,14.11,14.18,0.35
35.2,14.11,14.18,0.35
35.2,14.11,14.18,0.35
35.21,14.11,14.18,0.35
35.21,14.11,14.18,0.35
35.21,14.11,14.18,0.35
35.22,14.11,14.18,0.35
35.22,14.11,14.18,0.35
35.23,14.11,14.18,0.35
35.23,14.11,14.18,0.35
35.24,14.11,14.18,0.35
35.24,14.11,14.18,0.35
35.25,14.11,14.18,0.35
35.25,14.11,14.18,0.35
35.25,14.11,14.17,0.35
35.26,14.11,14.17,0.35
35.26,14.11,14.17,0.35
35.27,14.11,14.17,0.35
35.27,14.11,14.17,0.35
35.28,14.11,14.17,0.35
35.28,14.11,14.17,0.35
35.29,14.11,14.17,0.35
35.29,14.11,14.17,0.35
35.29,14.11,14.17,0.35
35.3,14.11,14.17,0.35
35.3,14.11,14.17,0.35
35.31,14.11,14.17,0.35
35.31,14.11,14.17,0.35
35.32,14.11,14.17,0.35
35.32,14.11,14.17,0.35
35.33,14.11,14.17,0.35
35.33,14.11,14.17,0.35
35.34,14.11,14.17,0.35
35.34,14.11,14.17,0.35
35.34,14.11,14.17,0.35
35.35,14.11,14.17,0.35
35.35,14.11,14.17,0.35
35.36,14.11,14.17,0.35
35.36,14.11,14.17,0.35
35.37,14.11,14.17,0.35
35.37,14.11,14.17,0.35
35.38,14.11,14.17,0.35
35.38,14.11,14.17,0.35
35.38,14.11,14.17,0.35
35.39,14.11,14.17,0.35
35.39,14.11,14.17,0.35
35.4,14.11,14.17,0.35
35.4,14.11,14.17,0.35
35.41,14.11,14.17,0.35
35.41,14.11,14.17,0.35
35.42,14.11,14.17,0.35
35.42,14.11,14.17,0.35
35.42,14.11,14.17,0.35
35.43,14.11,14.17,0.35
35.43,14.11,14.17,0.35
35.44,14.11,14.17,0.35
35.44,14.11,14.17,0.35
35.45,14.11,14.17,0.35
35.45,14.11,14.17,0.35
35.46,14.11,14.17,0.35
35.46,14.11,14.17,0.35
35.47,14.11,14.17,0.35
35.47,14.11,14.17,0.35
35.47,14.11,14.17,0.35
35.48,14.11,14.17,0.35
35.48,14.11,14.17,0.35
35.49,14.11,14.17,0.35
35.49,14.11,14.17,0.35
35.5,14.11,14.17,0.35
35.5,14.11,14.17,0.35
35.51,14.11,14.17,0.35
35.51,14.11,14.17,0.35
35.51,14.11,14.17,0.35
35.52,14.11,14.17,0.35
35.52,14.11,14.17,0.35
35.53,14.11,14.17,0.35
35.53,14.11,14.17,0.35
35.54,14.11,14.17,0.35
35.54,14.11,14.17,0.35
35.55,14.11,14.17,0.35
35.55,14.11,14.17,0.35
35.55,14.11,14.17,0.35
35.56,14.11,14.17,0.35
35.56,14.11,14.17,0.35
35.57,14.11,14.17,0.35
35.57,14.11,14.17,0.35
35.58,14.11,14.17,0.35
35.58,14.11,14.17,0.35
35.59,14.11,14.17,0.35
35.59,14.11,14.17,0.35
35.59,14.11,14.17,0.35
35.6,14.11,14.17,0.35
35.6,14.11,14.17,0.35
35.61,14.11,14.17,0.35
35.61,14.11,14.16,0.35
35.62,14.11,14.16,0.35
35.62,14.11,14.16,0.35
35.63,14.11,14.16,0.35
35.63,14.11,14.16,0.35
35.64,14.11,14.16,0.35
35.64,14.11,14.16,0.35
35.64,14.11,14.16,0.35
35.65,14.11,14.16,0.35
35.65,14.11,14.16,0.35
35.66,14.11,14.16,0.35
35.66,14.11,14.16,0.35
35.67,14.11,14.16,0.35
35.67,14.11,14.16,0.35
35.68,14.11,14.16,0.35
35.68,14.11,14.16,0.35
35.68,14.11,14.16,0.35
35.69,14.11,14.16,0.35
35.69,14.11,14.16,0.35
35.7,14.11,14.16,0.35
35.7,14.11,14.16,0.35
35.71,14.11,14.16,0.35
35.71,14.11,14.16,0.35
35.72,14.11,14.16,0.35
35.72,14.11,14.16,0.35
35.73,14.11,14.16,0.35
35.73,14.11,14.16,0.35
35.73,14.11,14.16,0.35
35.74,14.11,14.16,0.35
35.74,14.11,14.16,0.35
35.75,14.11,14.16,0.35
35.75,14.11,14.16,0.35
35.76,14.11,14.16,0.35
35.76,14.11,14.16,0.35
35.77,14.11,14.16,0.35
35.77,14.11,14.16,0.35
35.77,14.11,14.16,0.35
35.78,14.11,14.16,0.35
35.78,14.11,14.16,0.35
35.79,14.11,14.16,0.35
35.79,14.11,14.16,0.35
35.8,14.11,14.16,0.35
35.8,14.11,14.16,0.35
35.81,14.11,14.16,0.35
35.81,14.11,14.16,0.35
35.82,14.11,14.16,0.35
35.82,14.11,14.16,0.35
35.82,14.11,14.16,0.35
35.83,14.11,14.16,0.35
35.83,14.11,14.16,0.35
35.84,14.11,14.16,0.35
35.84,14.11,14.16,0.35
35.85,14.11,14.16,0.35
35.85,14.11,14.16,0.35
35.86,14.11,14.16,0.35
35.86,14.11,14.16,0.35
35.86,14.11,14.16,0.35
35.87,14.11,14.16,0.35
35.87,14.11,14.16,0.35
35.88,14.11,14.16,0.35
35.88,14.11,14.16,0.35
35.89,14.11,14.16,0.35
35.89,14.11,14.16,0.35
35.9,14.11,14.16,0.35
35.9,14.11,14.16,0.35
35.91,14.11,14.16,0.35
35.91,14.11,14.16,0.35
35.91,14.11,14.16,0.35
35.92,14.11,14.16,0.35
35.92,14.11,14.16,0.35
35.93,14.11,14.16,0.35
35.93,14.11,14.16,0.35
35.94,14.11,14.16,0.35
35.94,14.11,14.16,0.35
35.95,14.11,14.16,0.35
35.95,14.11,14.16,0.35
35.95,14.11,14.16,0.35
35.96,14.11,14.16,0.35
35.96,14.11,14.16,0.35
35.97,14.11,14.16,0.35
35.97,14.11,14.15,0.35
35.98,14.11,14.15,0.35
35.98,14.11,14.15,0.35
35.99,14.11,14.15,0.35
35.99,14.11,14.15,0.35
35.99,14.11,14.15,0.35
36.0,14.11,14.15,0.35
36.0,14.11,14.15,0.35
36.01,14.11,14.15,0.35
36.01,14.11,14.15,0.35
36.02,14.11,14.15,0.35
36.02,14.11,14.15,0.35
36.03,14.11,14.15,0.35
36.03,14.11,14.15,0.35
36.03,14.11,14.15,0.35
36.04,14.11,14.15,0.35
36.04,14.11,14.15,0.35
36.05,14.11,14.15,0.35
36.05,14.11,14.15,0.35
36.06,14.11,14.15,0.35
36.06,14.11,14.15,0.35
36.07,14.11,14.15,0.35
36.07,14.11,14.15,0.35
36.08,14.11,14.15,0.35
36.08,14.11,14.15,0.35
36.08,14.11,14.15,0.35
36.09,14.11,14.15,0.35
36.09,14.11,14.15,0.35
36.1,14.11,14.15,0.35
36.1,14.11,14.15,0.35
36.11,14.11,14.15,0.35
36.11,14.11,14.15,0.35
36.12,14.11,14.15,0.35
36.12,14.11,14.15,0.35
36.12,14.11,14.15,0.35
36.13,14.11,14.15,0.35
36.13,14.11,14.15,0.35
36.14,14.11,14.15,0.35
36.14,14.11,14.15,0.35
36.15,14.11,14.15,0.35
36.15,14.11,14.15,0.35
36.16,14.11,14.15,0.35
36.16,14.11,14.15,0.35
36.17,14.11,14.15,0.35
36.17,14.11,14.15,0.35
36.17,14.11,14.15,0.35
36.18,14.11,14.15,0.35
36.18,14.11,14.15,0.35
36.19,14.11,14.15,0.35
36.19,14.11,14.15,0.35
36.2,14.11,14.15,0.35
36.2,14.11,14.15,0.35
36.21,14.11,14.15,0.35
36.21,14.11,14.15,0.35
36.21,14.11,14.15,0.35
36.22,14.11,14.15,0.35
36.22,14.11,14.15,0.35
36.23,14.11,14.15,0.35
36.23,14.11,14.15,0.35
36.24,14.11,14.15,0.35
36.24,14.11,14.15,0.35
36.25,14.11,14.15,0.35
36.25,14.11,14.15,0.35
36.26,14.11,14.15,0.35
36.26,14.11,14.15,0.35
36.26,14.11,14.15,0.35
36.27,14.11,14.15,0.35
36.27,14.11,14.15,0.35
36.28,14.11,14.15,0.35
36.28,14.11,14.15,0.35
36.29,14.11,14.15,0.35
36.29,14.11,14.15,0.35
36.3,14.11,14.15,0.35
36.3,14.11,14.15,0.35
36.3,14.11,14.15,0.35
36.31,14.11,14.15,0.35
36.31,14.11,14.15,0.35
36.32,14.11,14.15,0.35
36.32,14.11,14.15,0.35
36.33,14.11,14.15,0.35
36.33,14.11,14.14,0.35
36.34,14.11,14.14,0.35
36.34,14.11,14.14,0.35
36.35,14.11,14.14,0.35
36.35,14.11,14.14,0.35
36.35,14.11,14.14,0.35
36.36,14.11,14.14,0.35
36.36,14.11,14.14,0.35
36.37,14.11,14.14,0.35
36.37,14.11,14.14,0.35
36.38,14.11,14.14,0.35
36.38,14.11,14.14,0.35
36.39,14.11,14.14,0.35
36.39,14.11,14.14,0.35
36.39,14.11,14.14,0.35
36.4,14.11,14.14,0.35
36.4,14.11,14.14,0.35
36.41,14.11,14.14,0.35
36.41,14.11,14.14,0.35
36.42,14.11,14.14,0.35
36.42,14.11,14.14,0.35
36.43,14.11,14.14,0.35
36.43,14.11,14.14,0.35
36.43,14.11,14.14,0.35
36.44,14.11,14.14,0.35
36.44,14.11,14.14,0.35
36.45,14.11,14.14,0.35
36.45,14.11,14.14,0.35
36.46,14.11,14.14,0.35
36.46,14.11,14.14,0.35
36.47,14.11,14.14,0.35
36.47,14.11,14.14,0.35
36.48,14.11,14.14,0.35
36.48,14.11,14.14,0.35
36.48,14.11,14.14,0.35
36.49,14.11,14.14,0.35
36.49,14.11,14.14,0.35
36.5,14.11,14.14,0.35
36.5,14.11,14.14,0.35
36.51,14.11,14.14,0.35
36.51,14.11,14.14,0.35
36.52,14.11,14.14,0.35
36.52,14.11,14.14,0.35
36.52,14.11,14.14,0.35
36.53,14.11,14.14,0.35
36.53,14.11,14.14,0.35
36.54,14.11,14.14,0.35
36.54,14.11,14.14,0.35
36.55,14.11,14.14,0.35
36.55,14.11,14.14,0.35
36.56,14.11,14.14,0.35
36.56,14.11,14.14,0.35
36.56,14.11,14.14,0.35
36.57,14.11,14.14,0.35
36.58,14.11,14.14,0.35
36.58,14.11,14.14,0.35
36.59,14.11,14.14,0.35
36.59,14.11,14.14,0.35
36.6,14.11,14.14,0.35
36.6,14.11,14.14,0.35
36.6,14.11,14.14,0.35
36.61,14.11,14.14,0.35
36.61,14.11,14.14,0.35
36.62,14.11,14.14,0.35
36.62,14.11,14.14,0.35
36.63,14.11,14.14,0.35
36.63,14.11,14.14,0.35
36.64,14.11,14.14,0.35
36.64,14.11,14.14,0.35
36.64,14.11,14.14,0.35
36.65,14.11,14.14,0.35
36.65,14.11,14.14,0.35
36.66,14.11,14.14,0.35
36.66,14.11,14.14,0.35
36.67,14.11,14.14,0.35
36.67,14.11,14.14,0.35
36.68,14.11,14.14,0.35
36.68,14.11,14.14,0.35
36.68,14.11,14.14,0.35
36.69,14.11,14.14,0.35
36.69,14.11,14.13,0.35
36.7,14.11,14.13,0.35
36.7,14.11,14.13,0.35
36.71,14.11,14.13,0.35
36.71,14.11,14.13,0.35
36.72,14.11,14.13,0.35
36.72,14.11,14.13,0.35
36.72,14.11,14.13,0.35
36.73,14.11,14.13,0.35
36.73,14.11,14.13,0.35
36.74,14.11,14.13,0.35
36.74,14.11,14.13,0.35
36.75,14.11,14.13,0.35
36.75,14.11,14.13,0.35
36.76,14.11,14.13,0.35
36.76,14.11,14.13,0.35
36.77,14.11,14.13,0.35
36.77,14.11,14.13,0.35
36.77,14.11,14.13,0.35
36.78,14.11,14.13,0.35
36.78,14.11,14.13,0.35
36.79,14.11,14.13,0.35
36.79,14.11,14.13,0.35
36.8,14.11,14.13,0.35
36.8,14.11,14.13,0.35
36.81,14.11,14.13,0.35
36.81,14.11,14.13,0.35
36.81,14.11,14.13,0.35
36.82,14.11,14.13,0.35
36.82,14.11,14.13,0.35
36.83,14.11,14.13,0.35
36.83,14.11,14.13,0.35
36.84,14.11,14.13,0.35
36.84,14.11,14.13,0.35
36.85,14.11,14.13,0.35
36.85,14.11,14.13,0.35
36.85,14.11,14.13,0.35
36.86,14.11,14.13,0.35
36.86,14.11,14.13,0.35
36.87,14.11,14.13,0.35
36.87,14.11,14.13,0.35
36.88,14.11,14.13,0.35
36.88,14.11,14.13,0.35
36.89,14.11,14.13,0.35
36.89,14.11,14.13,0.35
36.9,14.11,14.13,0.35
36.9,14.11,14.13,0.35
36.9,14.11,14.13,0.35
36.91,14.11,14.13,0.35
36.91,14.11,14.13,0.35
36.92,14.11,14.13,0.35
36.92,14.11,14.13,0.35
36.93,14.11,14.13,0.35
36.93,14.11,14.13,0.35
36.94,14.11,14.13,0.35
36.94,14.11,14.13,0.35
36.94,14.11,14.13,0.35
36.95,14.11,14.13,0.35
36.95,14.11,14.13,0.35
36.96,14.11,14.13,0.35
36.96,14.11,14.13,0.35
36.97,14.11,14.13,0.35
36.97,14.11,14.13,0.35
36.98,14.11,14.13,0.35
36.98,14.11,14.13,0.35
36.98,14.11,14.13,0.35
36.99,14.11,14.13,0.35
36.99,14.11,14.13,0.35
37.0,14.11,14.13,0.35
37.0,14.11,14.13,0.35
37.01,14.11,14.13,0.35
37.01,14.11,14.13,0.35
37.02,14.11,14.13,0.35
37.02,14.11,14.13,0.35
37.03,14.11,14.13,0.35
37.03,14.11,14.13,0.35
37.03,14.11,14.13,0.35
37.04,14.11,14.13,0.35
37.04,14.11,14.13,0.35
37.05,14.11,14.13,0.35
37.05,14.11,14.12,0.35
37.06,14.11,14.12,0.35
37.06,14.11,14.12,0.35
37.07,14.11,14.12,0.35
37.07,14.11,14.12,0.35
37.07,14.11,14.12,0.35
37.08,14.11,14.12,0.35
37.08,14.11,14.12,0.35
37.09,14.11,14.12,0.35
37.09,14.11,14.12,0.35
37.1,14.11,14.12,0.35
37.1,14.11,14.12,0.35
37.11,14.11,14.12,0.35
37.11,14.11,14.12,0.35
37.12,14.11,14.12,0.35
37.12,14.11,14.12,0.35
37.12,14.11,14.12,0.35
37.13,14.11,14.12,0.35
37.13,14.11,14.12,0.35
37.14,14.11,14.12,0.35
37.14,14.11,14.12,0.35
37.15,14.11,14.12,0.35
37.15,14.11,14.12,0.35
37.16,14.11,14.12,0.35
37.16,14.11,14.12,0.35
37.16,14.11,14.12,0.35
37.17,14.11,14.12,0.35
37.17,14.11,14.12,0.35
37.18,14.11,14.12,0.35
37.18,14.11,14.12,0.35
37.19,14.11,14.12,0.35
37.19,14.11,14.12,0.35
37.2,14.11,14.12,0.35
37.2,14.11,14.12,0.35
37.21,14.11,14.12,0.35
37.21,14.11,14.12,0.35
37.21,14.11,14.12,0.35
37.22,14.11,14.12,0.35
37.22,14.11,14.12,0.35
37.23,14.11,14.12,0.35
37.23,14.11,14.12,0.35
37.24,14.11,14.12,0.35
37.24,14.11,14.12,0.35
37.25,14.11,14.12,0.35
37.25,14.11,14.12,0.35
37.25,14.11,14.12,0.35
37.26,14.11,14.12,0.35
37.26,14.11,14.12,0.35
37.27,14.11,14.12,0.35
37.27,14.11,14.12,0.35
37.28,14.11,14.12,0.35
37.28,14.11,14.12,0.35
37.29,14.11,14.12,0.35
37.29,14.11,14.12,0.35
37.3,14.11,14.12,0.35
37.3,14.11,14.12,0.35
37.3,14.11,14.12,0.35
37.31,14.11,14.12,0.35
37.31,14.11,14.12,0.35
37.32,14.11,14.12,0.35
37.32,14.11,14.12,0.35
37.33,14.11,14.12,0.35
37.33,14.11,14.12,0.35
37.34,14.11,14.12,0.35
37.34,14.11,14.12,0.35
37.34,14.11,14.12,0.35
37.35,14.11,14.12,0.35
37.35,14.11,14.12,0.35
37.36,14.11,14.12,0.35
37.36,14.11,14.12,0.35
37.37,14.11,14.12,0.35
37.37,14.11,14.12,0.35
37.38,14.11,14.12,0.35
37.38,14.11,14.12,0.35
37.38,14.11,14.12,0.35
37.39,14.11,14.12,0.35
37.39,14.11,14.12,0.35
37.4,14.11,14.12,0.35
37.4,14.11,14.12,0.35
37.41,14.11,14.12,0.35
37.41,14.11,14.11,0.35
37.42,14.11,14.11,0.35
37.42,14.11,14.11,0.35
37.43,14.11,14.11,0.35
37.43,14.11,14.11,0.35
37.43,14.11,14.11,0.35
37.44,14.11,14.11,0.35
37.44,14.11,14.11,0.35
37.45,14.11,14.11,0.35
37.45,14.11,14.11,0.35
37.46,14.11,14.11,0.35
37.46,14.11,14.11,0.35
37.47,14.11,14.11,0.35
37.47,14.11,14.11,0.35
37.47,14.11,14.11,0.35
37.48,14.11,14.11,0.35
37.48,14.11,14.11,0.35
37.49,14.11,14.11,0.35
37.49,14.11,14.11,0.35
37.5,14.11,14.11,0.35
37.5,14.11,14.11,0.35
37.51,14.11,14.11,0.35
37.51,14.11,14.11,0.35
37.52,14.11,14.11,0.35
37.52,14.11,14.11,0.35
37.52,14.11,14.11,0.35
37.53,14.11,14.11,0.35
37.53,14.11,14.11,0.35
37.54,14.11,14.11,0.35
37.54,14.11,14.11,0.35
37.55,14.11,14.11,0.35
37.55,14.11,14.11,0.35
37.56,14.11,14.11,0.35
37.56,14.11,14.11,0.35
37.56,14.11,14.11,0.35
37.57,14.11,14.11,0.35
37.57,14.11,14.11,0.35
37.58,14.11,14.11,0.35
37.58,14.11,14.11,0.35
37.59,14.11,14.11,0.35
37.59,14.11,14.11,0.35
37.6,14.11,14.11,0.35
37.6,14.11,14.11,0.35
37.61,14.11,14.11,0.35
37.61,14.11,14.11,0.35
37.61,14.11,14.11,0.35
37.62,14.11,14.11,0.35
37.62,14.11,14.11,0.35
37.63,14.11,14.11,0.35
37.63,14.11,14.11,0.35
37.64,14.11,14.11,0.35
37.64,14.11,14.11,0.35
37.65,14.11,14.11,0.35
37.65,14.11,14.11,0.35
37.65,14.11,14.11,0.35
37.66,14.11,14.11,0.35
37.66,14.11,14.11,0.35
37.67,14.11,14.11,0.35
37.67,14.11,14.11,0.35
37.68,14.11,14.11,0.35
37.68,14.11,14.11,0.35
37.69,14.11,14.11,0.35
37.69,14.11,14.11,0.35
37.69,14.11,14.11,0.35
37.7,14.11,14.11,0.35
37.7,14.11,14.11,0.35
37.71,14.11,14.11,0.35
37.71,14.11,14.11,0.35
37.72,14.11,14.11,0.35
37.72,14.11,14.11,0.35
37.73,14.11,14.11,0.35
37.73,14.11,14.11,0.35
37.74,14.11,14.11,0.35
37.74,14.11,14.11,0.35
37.74,14.11,14.11,0.35
37.75,14.11,14.11,0.35
37.75,14.11,14.11,0.35
37.76,14.11,14.11,0.35
37.76,14.11,14.11,0.35
37.77,14.11,14.11,0.35
37.77,14.11,14.1,0.35
37.78,14.11,14.1,0.35
37.78,14.11,14.1,0.35
37.78,14.11,14.1,0.35
37.79,14.11,14.1,0.35
37.79,14.11,14.1,0.35
37.8,14.11,14.1,0.35
37.8,14.11,14.1,0.35
37.81,14.11,14.1,0.35
37.81,14.11,14.1,0.35
37.82,14.11,14.1,0.35
37.82,14.11,14.1,0.35
37.83,14.11,14.1,0.35
37.83,14.11,14.1,0.35
37.83,14.11,14.1,0.35
37.84,14.11,14.1,0.35
37.84,14.11,14.1,0.35
37.85,14.11,14.1,0.35
37.85,14.11,14.1,0.35
37.86,14.11,14.1,0.35
37.86,14.11,14.1,0.35
37.87,14.11,14.1,0.35
37.87,14.11,14.1,0.35
37.87,14.11,14.1,0.35
37.88,14.11,14.1,0.35
37.88,14.11,14.1,0.35
37.89,14.11,14.1,0.35
37.89,14.11,14.1,0.35
37.9,14.11,14.1,0.35
37.9,14.11,14.1,0.35
37.91,14.11,14.1,0.35
37.91,14.11,14.1,0.35
37.92,14.11,14.1,0.35
37.92,14.11,14.1,0.35
37.92,14.11,14.1,0.35
37.93,14.11,14.1,0.35
37.93,14.11,14.1,0.35
37.94,14.11,14.1,0.35
37.94,14.11,14.1,0.35
37.95,14.11,14.1,0.35
37.95,14.11,14.1,0.35
37.96,14.11,14.1,0.35
37.96,14.11,14.1,0.35
37.96,14.11,14.1,0.35
37.97,14.11,14.1,0.35
37.97,14.11,14.1,0.35
37.98,14.11,14.1,0.35
37.98,14.11,14.1,0.35
37.99,14.11,14.1,0.35
37.99,14.11,14.1,0.35
38.0,14.11,14.1,0.35
38.0,14.11,14.1,0.35
38.01,14.11,14.1,0.35
38.01,14.11,14.1,0.35
38.01,14.11,14.1,0.35
38.02,14.11,14.1,0.35
38.02,14.11,14.1,0.35
38.03,14.11,14.1,0.35
38.03,14.11,14.1,0.35
38.04,14.11,14.1,0.35
38.04,14.11,14.1,0.35
38.05,14.11,14.1,0.35
38.05,14.11,14.1,0.35
38.05,14.11,14.1,0.35
38.06,14.11,14.1,0.35
38.06,14.11,14.1,0.35
38.07,14.11,14.1,0.35
38.07,14.11,14.1,0.35
38.08,14.11,14.1,0.35
38.08,14.11,14.1,0.35
38.09,14.11,14.1,0.35
38.09,14.11,14.1,0.35
38.1,14.11,14.1,0.35
38.1,14.11,14.1,0.35
38.1,14.11,14.1,0.35
38.11,14.11,14.1,0.35
38.11,14.11,14.1,0.35
38.12,14.11,14.1,0.35
38.12,14.11,14.1,0.35
38.13,14.11,14.1,0.35
38.13,14.11,14.09,0.35
38.14,14.11,14.09,0.35
38.14,14.11,14.09,0.35
38.14,14.11,14.09,0.35
38.15,14.11,14.09,0.35
38.15,14.11,14.09,0.35
38.16,14.11,14.09,0.35
38.16,14.11,14.09,0.35
38.17,14.11,14.09,0.35
38.17,14.11,14.09,0.35
38.18,14.11,14.09,0.35
38.18,14.11,14.09,0.35
38.19,14.11,14.09,0.35
38.19,14.11,14.09,0.35
38.19,14.11,14.09,0.35
38.2,14.11,14.09,0.35
38.2,14.11,14.09,0.35
38.21,14.11,14.09,0.35
38.21,14.11,14.09,0.35
38.22,14.11,14.09,0.35
38.22,14.11,14.09,0.35
38.23,14.11,14.09,0.35
38.23,14.11,14.09,0.35
38.23,14.11,14.09,0.35
38.24,14.11,14.09,0.35
38.24,14.11,14.09,0.35
38.25,14.11,14.09,0.35
38.25,14.11,14.09,0.35
38.26,14.11,14.09,0.35
38.26,14.11,14.09,0.35
38.27,14.11,14.09,0.35
38.27,14.11,14.09,0.35
38.28,14.11,14.09,0.35
38.28,14.11,14.09,0.35
38.28,14.11,14.09,0.35
38.29,14.11,14.09,0.35
38.29,14.11,14.09,0.35
38.3,14.11,14.09,0.35
38.3,14.11,14.09,0.35
38.31,14.11,14.09,0.35
38.31,14.11,14.09,0.35
38.32,14.11,14.09,0.35
38.32,14.11,14.09,0.35
38.32,14.11,14.09,0.35
38.33,14.11,14.09,0.35
38.33,14.11,14.09,0.35
38.34,14.11,14.09,0.35
38.34,14.11,14.09,0.35
38.35,14.11,14.09,0.35
38.35,14.11,14.09,0.35
38.36,14.11,14.09,0.35
38.36,14.11,14.09,0.35
38.37,14.11,14.09,0.35
38.37,14.11,14.09,0.35
38.37,14.11,14.09,0.35
38.38,14.11,14.09,0.35
38.38,14.11,14.09,0.35
38.39,14.11,14.09,0.35
38.39,14.11,14.09,0.35
38.4,14.11,14.09,0.35
38.4,14.11,14.09,0.35
38.41,14.11,14.09,0.35
38.41,14.11,14.09,0.35
38.42,14.11,14.09,0.35
38.42,14.11,14.09,0.35
38.42,14.11,14.09,0.35
38.43,14.11,14.09,0.35
38.43,14.11,14.09,0.35
38.44,14.11,14.09,0.35
38.44,14.11,14.09,0.35
38.45,14.11,14.09,0.35
38.45,14.11,14.09,0.35
38.46,14.11,14.09,0.35
38.46,14.11,14.09,0.35
38.47,14.11,14.09,0.35
38.47,14.11,14.09,0.35
38.47,14.11,14.09,0.35
38.48,14.11,14.09,0.35
38.48,14.11,14.09,0.35
38.49,14.11,14.09,0.35
38.49,14.11,14.08,0.35
38.5,14.11,14.08,0.35
38.5,14.11,14.08,0.35
38.51,14.11,14.08,0.35
38.51,14.11,14.08,0.35
38.51,14.11,14.08,0.35
38.52,14.11,14.08,0.35
38.52,14.11,14.08,0.35
38.53,14.11,14.08,0.35
38.53,14.11,14.08,0.35
38.54,14.11,14.08,0.35
38.54,14.11,14.08,0.35
38.55,14.11,14.08,0.35
38.55,14.11,14.08,0.35
38.56,14.11,14.08,0.35
38.56,14.11,14.08,0.35
38.56,14.11,14.08,0.35
38.57,14.11,14.08,0.35
38.57,14.11,14.08,0.35
38.58,14.11,14.08,0.35
38.58,14.11,14.08,0.35
38.59,14.11,14.08,0.35
38.59,14.11,14.08,0.35
38.6,14.11,14.08,0.35
38.6,14.11,14.08,0.35
