Temps,Altitude_Radar_m,Niveau_Reservoir_L,Indice_NDVI,Masse_Actuelle_kg
14.91,13.07,87.8,0.8,14.39
14.91,13.07,87.8,0.8,14.39
14.92,13.07,87.8,0.8,14.39
14.92,13.07,87.8,0.8,14.39
14.93,13.07,87.8,0.8,14.39
14.93,13.07,87.7,0.8,14.39
14.94,13.07,87.7,0.8,14.39
14.94,13.07,87.7,0.8,14.39
14.95,13.07,87.7,0.8,14.39
14.95,13.07,87.7,0.8,14.39
14.96,13.07,87.7,0.8,14.39
14.96,13.07,87.7,0.8,14.39
14.97,13.07,87.7,0.8,14.39
14.97,13.07,87.7,0.8,14.39
14.98,13.07,87.7,0.8,14.39
14.98,13.07,87.7,0.8,14.39
14.99,13.07,87.7,0.8,14.39
14.99,13.07,87.7,0.8,14.38
15.0,13.07,87.7,0.8,14.38
15.0,13.07,87.7,0.8,14.38
0.0,13.07,87.7,0.8,14.38
0.01,13.07,87.7,0.8,14.38
0.01,13.07,87.7,0.8,14.38
0.02,13.07,87.7,0.8,14.38
0.02,13.07,87.7,0.8,14.38
0.03,13.07,87.7,0.8,14.38
0.03,13.07,87.7,0.8,14.38
0.04,13.07,87.7,0.8,14.38
0.04,13.07,87.7,0.8,14.38
0.05,13.07,87.6,0.8,14.38
0.05,13.07,87.6,0.8,14.38
0.06,13.07,87.6,0.8,14.38
0.06,13.07,87.6,0.8,14.38
0.07,13.07,87.6,0.8,14.38
0.07,13.07,87.6,0.8,14.38
0.08,13.07,87.6,0.8,14.38
0.08,13.07,87.6,0.8,14.38
0.09,13.07,87.6,0.8,14.38
0.09,13.07,87.6,0.8,14.38
0.1,13.07,87.6,0.8,14.38
0.1,13.07,87.6,0.8,14.38
0.11,13.07,87.6,0.8,14.38
0.11,13.07,87.6,0.8,14.38
0.12,13.07,87.6,0.8,14.38
0.12,13.07,87.6,0.8,14.38
0.13,13.07,87.6,0.8,14.38
0.13,13.07,87.6,0.8,14.38
0.14,13.07,87.6,0.8,14.38
0.14,13.07,87.6,0.8,14.38
0.15,13.07,87.6,0.8,14.38
0.15,13.07,87.6,0.8,14.38
0.16,13.07,87.6,0.8,14.38
0.16,13.07,87.6,0.8,14.38
0.17,13.07,87.5,0.8,14.38
0.17,13.07,87.5,0.8,14.38
0.18,13.07,87.5,0.8,14.38
0.18,13.07,87.5,0.8,14.38
0.19,13.07,87.5,0.8,14.38
0.19,13.07,87.5,0.8,14.38
0.2,13.07,87.5,0.8,14.38
0.2,13.07,87.5,0.8,14.38
0.21,13.07,87.5,0.8,14.38
0.21,13.07,87.5,0.8,14.38
0.22,13.07,87.5,0.8,14.38
0.22,13.07,87.5,0.8,14.38
0.23,13.07,87.5,0.8,14.37
0.23,13.07,87.5,0.8,14.37
0.24,13.07,87.5,0.8,14.37
0.24,13.07,87.5,0.8,14.37
0.25,13.07,87.5,0.8,14.37
0.25,13.07,87.5,0.8,14.37
0.26,13.07,87.5,0.8,14.37
0.27,13.07,87.5,0.8,14.37
0.27,13.07,87.5,0.8,14.37
0.28,13.07,87.5,0.8,14.37
0.28,13.07,87.5,0.8,14.37
0.29,13.07,87.5,0.8,14.37
0.29,13.07,87.4,0.8,14.37
0.3,13.07,87.4,0.8,14.37
0.3,13.07,87.4,0.8,14.37
0.31,13.07,87.4,0.8,14.37
0.31,13.07,87.4,0.8,14.37
0.32,13.07,87.4,0.8,14.37
0.32,13.07,87.4,0.8,14.37
0.33,13.07,87.4,0.8,14.37
0.33,13.07,87.4,0.8,14.37
0.34,13.07,87.4,0.8,14.37
0.34,13.07,87.4,0.8,14.37
0.35,13.07,87.4,0.8,14.37
0.35,13.07,87.4,0.8,14.37
0.36,13.07,87.4,0.8,14.37
0.36,13.07,87.4,0.8,14.37
0.37,13.07,87.4,0.8,14.37
0.37,13.07,87.4,0.8,14.37
0.38,13.07,87.4,0.8,14.37
0.38,13.07,87.4,0.8,14.37
0.39,13.07,87.4,0.8,14.37
0.39,13.07,87.4,0.8,14.37
0.4,13.07,87.4,0.8,14.37
0.4,13.07,87.4,0.8,14.37
0.41,13.07,87.4,0.8,14.37
0.41,13.07,87.3,0.8,14.37
0.42,13.07,87.3,0.8,14.37
0.42,13.07,87.3,0.8,14.37
0.42,13.07,87.3,0.8,14.37
0.43,13.07,87.3,0.8,14.37
0.44,13.07,87.3,0.8,14.37
0.44,13.07,87.3,0.8,14.37
0.45,13.07,87.3,0.8,14.37
0.45,13.07,87.3,0.8,14.37
0.45,13.07,87.3,0.8,14.37
0.46,13.07,87.3,0.8,14.37
0.47,13.07,87.3,0.8,14.37
0.47,13.07,87.3,0.8,14.36
0.47,13.07,87.3,0.8,14.36
0.48,13.08,87.3,0.8,14.36
0.49,13.08,87.3,0.8,14.36
0.49,13.08,87.3,0.8,14.36
0.5,13.08,87.3,0.8,14.36
0.5,13.08,87.3,0.8,14.36
0.51,13.08,87.3,0.8,14.36
0.51,13.08,87.3,0.8,14.36
0.52,13.08,87.3,0.8,14.36
0.52,13.08,87.3,0.8,14.36
0.53,13.08,87.3,0.8,14.36
0.53,13.08,87.2,0.8,14.36
0.54,13.08,87.2,0.8,14.36
0.54,13.08,87.2,0.8,14.36
0.55,13.08,87.2,0.8,14.36
0.55,13.08,87.2,0.8,14.36
0.56,13.08,87.2,0.8,14.36
0.56,13.08,87.2,0.8,14.36
0.57,13.08,87.2,0.8,14.36
0.57,13.08,87.2,0.8,14.36
0.58,13.08,87.2,0.8,14.36
0.58,13.08,87.2,0.8,14.36
0.59,13.08,87.2,0.8,14.36
0.59,13.08,87.2,0.8,14.36
0.6,13.08,87.2,0.8,14.36
0.6,13.08,87.2,0.8,14.36
0.61,13.08,87.2,0.8,14.36
0.61,13.08,87.2,0.8,14.36
0.62,13.08,87.2,0.8,14.36
0.63,13.08,87.2,0.8,14.36
0.63,13.08,87.2,0.8,14.36
0.64,13.08,87.2,0.8,14.36
0.64,13.08,87.2,0.8,14.36
0.64,13.08,87.2,0.8,14.36
0.65,13.08,87.2,0.8,14.36
0.66,13.08,87.1,0.8,14.36
0.66,13.08,87.1,0.8,14.36
0.66,13.08,87.1,0.8,14.36
0.67,13.08,87.1,0.8,14.36
0.67,13.08,87.1,0.8,14.36
0.68,13.08,87.1,0.8,14.36
0.68,13.08,87.1,0.8,14.36
0.69,13.08,87.1,0.8,14.36
0.7,13.08,87.1,0.8,14.36
0.7,13.08,87.1,0.8,14.36
0.7,13.08,87.1,0.8,14.36
0.71,13.08,87.1,0.8,14.36
0.71,13.08,87.1,0.8,14.35
0.72,13.08,87.1,0.8,14.35
0.72,13.08,87.1,0.8,14.35
0.73,13.08,87.1,0.8,14.35
0.73,13.08,87.1,0.8,14.35
0.74,13.08,87.1,0.8,14.35
0.74,13.08,87.1,0.8,14.35
0.75,13.08,87.1,0.8,14.35
0.75,13.08,87.1,0.8,14.35
0.76,13.08,87.1,0.8,14.35
0.76,13.08,87.1,0.8,14.35
0.77,13.08,87.1,0.8,14.35
0.77,13.08,87.0,0.8,14.35
0.78,13.08,87.0,0.8,14.35
0.78,13.08,87.0,0.8,14.35
